Track_URI,Track_Name,Main_Artist,Album,Track_Popularity,Release_Year,Album_Popularity,Artist_Popularity,Artist_Followers,Artist_Genres
spotify:track:119c93MHjrDLJTApCVGpvx,"C.R.E.A.M. (Cash Rules Everything Around Me) (feat. Method Man, Raekwon, Inspectah Deck & Buddha Monk)","Wu-Tang Clan","Enter The Wu-Tang (36 Chambers) [Expanded Edition]",79,1993,75,66,2799812,"east coast hip hop, gangster rap, hardcore hip hop, hip hop, rap"
spotify:track:7IwURvEfVcdxUCjLKUu6sv,"Shame On a Nigga (feat. Raekwon, Ol' Dirty Bastard & Method Man)","Wu-Tang Clan","Enter The Wu-Tang (36 Chambers) [Expanded Edition]",64,1993,75,66,2799812,"east coast hip hop, gangster rap, hardcore hip hop, hip hop, rap"
spotify:track:24vNw0Z0srb4zYXwrakw8E,"Wu-Tang Clan Ain't Nuthing ta F' Wit (feat. RZA, Inspectah Deck & Method Man)","Wu-Tang Clan","Enter The Wu-Tang (36 Chambers) [Expanded Edition]",69,1993,75,66,2799812,"east coast hip hop, gangster rap, hardcore hip hop, hip hop, rap"
spotify:track:1Sgj10byiGzPpI2IrXSFEn,"Protect Ya Neck (feat. RZA, Method Man, Inspectah Deck, Raekwon, U-God, Ol' Dirty Bastard, Ghostface Killah & GZA)","Wu-Tang Clan","Enter The Wu-Tang (36 Chambers) [Expanded Edition]",70,1993,75,66,2799812,"east coast hip hop, gangster rap, hardcore hip hop, hip hop, rap"
spotify:track:4xOTVtbCPcfxMs2hSt9D6i,"Da Mystery of Chessboxin' (feat. Method Man, U-God, Inspectah Deck, Raekwon, Ol' Dirty Bastard, Ghostface Killah & Masta Killa)","Wu-Tang Clan","Enter The Wu-Tang (36 Chambers) [Expanded Edition]",64,1993,75,66,2799812,"east coast hip hop, gangster rap, hardcore hip hop, hip hop, rap"
spotify:track:56CShFBzzmlevmTIkXRCCr,"Numb / Encore",JAY-Z,"Collision Course",43,2004,36,82,8513764,"east coast hip hop, gangster rap, hip hop, pop rap, rap"
spotify:track:2ZLkHOVY7dqXIyhN4YQ4FH,"Ms. Hill","Talib Kweli","Right About Now - The Official Sucka Free Cd",0,2005,0,52,575927,"conscious hip hop, east coast hip hop, hip hop"
spotify:track:6gw0VbU7mFGCFnpKS0CbYU,"Get By","Talib Kweli","Rawkus Records - Best of Decade I 1995-2005 (Explicit Version)",0,2005,0,52,575927,"conscious hip hop, east coast hip hop, hip hop"
spotify:track:3aId0PAeq6ON0YPSb7G4Li,Listen!!!,"Talib Kweli",Eardrum,36,2007,39,52,575927,"conscious hip hop, east coast hip hop, hip hop"
spotify:track:06kNzShARVQ9o4eXAkQlhx,Breakfast,"Chiddy Bang",Breakfast,24,2012,41,48,399620,"indie pop rap, philly rap, pop rap"
spotify:track:4gps46WZXlN1Z9EbdU4VQJ,"Kindness For Weakness","Dilated Peoples",20/20,39,2006,46,46,203978,"alternative hip hop, hardcore hip hop, hip hop, west coast rap"
spotify:track:7aSnPAggMMgElb6BgXeSEw,"Worst Comes To Worst - Edited","Dilated Peoples","Expansion Team",61,2001,51,46,203978,"alternative hip hop, hardcore hip hop, hip hop, west coast rap"
spotify:track:6ENJiFz2P8cNu1yftOI5rI,"This Way","Dilated Peoples","Neighborhood Watch",39,2004,36,46,203978,"alternative hip hop, hardcore hip hop, hip hop, west coast rap"
spotify:track:2dqO8QFTNUlev2VmCnK5IO,"You Can't Hide, You Can't Run","Dilated Peoples",20/20,54,2006,46,46,203978,"alternative hip hop, hardcore hip hop, hip hop, west coast rap"
spotify:track:6z9w1M1BFF7t54RodXDI5w,"Love And War - Edited","Dilated Peoples","Neighborhood Watch",21,2004,36,46,203978,"alternative hip hop, hardcore hip hop, hip hop, west coast rap"
spotify:track:5z5cd8eYfMXYk2xd1mEXrP,"Back Again","Dilated Peoples",20/20,40,2006,46,46,203978,"alternative hip hop, hardcore hip hop, hip hop, west coast rap"
spotify:track:6CWiDYxP6pZg2WwYuYg4Ol,"Hard Knock Life (Ghetto Anthem)",JAY-Z,"The Hits Collection Volume One (Deluxe)",0,2010,0,82,8513764,"east coast hip hop, gangster rap, hip hop, pop rap, rap"
spotify:track:4YpP58tU9nVzFFA3ZphxEe,"Can I Get A...",JAY-Z,"Greatest Hits",0,2006,0,82,8513764,"east coast hip hop, gangster rap, hip hop, pop rap, rap"
spotify:track:4mSp2FCzwGUN58aurJawQq,Boyz-N-The-Hood,Eazy-E,"N.W.A. And Their Family Reunion",0,2008,0,63,5188739,"g funk, gangster rap, hip hop, rap, west coast rap"
spotify:track:0VEr17aiy1HCMefwtniW6j,"Quality Control","Jurassic 5","Quality Control",7,2000,8,52,427625,"alternative hip hop, hip hop"
spotify:track:52VCAsF96HlJyf5NGrl0P7,"In The House","Jurassic 5","Feedback (International Version)",0,2006,0,52,427625,"alternative hip hop, hip hop"
spotify:track:2GO4FoyGDQYop8jYidTJ9D,"Red Hot","Jurassic 5","Feedback (International Version)",0,2006,0,52,427625,"alternative hip hop, hip hop"
spotify:track:1wIX078LR1SnN3re86YgNP,"Jurass Finish First","Jurassic 5","Quality Control",3,2000,8,52,427625,"alternative hip hop, hip hop"
spotify:track:2xT7AoOIddEB7H2EGKCzYS,"Back 4 U","Jurassic 5","Feedback (International Version)",0,2006,0,52,427625,"alternative hip hop, hip hop"
spotify:track:5xKTSBWEwLj8AR7q6eFj9j,"Brown Girl (Suga Plum)","Jurassic 5","Feedback (International Version)",0,2006,0,52,427625,"alternative hip hop, hip hop"
spotify:track:1HwlBxYp2MfQKcdcmoRynR,"Work It Out","Jurassic 5","Feedback (International Version)",0,2006,0,52,427625,"alternative hip hop, hip hop"
spotify:track:0riKa8Ipd6CI4MQgtpLGxn,"Hip Hop Lives",KRS-One,"Hip Hop Lives",0,2007,0,51,603243,"bronx hip hop, conscious hip hop, east coast hip hop, golden age hip hop, hardcore hip hop, hip hop, old school hip hop, political hip hop"
spotify:track:29SQc0rWYpWyMWy5juXx04,"What's Golden","Jurassic 5","Power In Numbers (Explicit Version)",0,2002,0,52,427625,"alternative hip hop, hip hop"
spotify:track:30oTS7bm0aH3p7lqjEIu8q,"Full Clip","Gang Starr","Full Clip: A Decade Of Gang Starr",70,1999,62,61,876177,"alternative hip hop, conscious hip hop, east coast hip hop, hardcore hip hop, hip hop"
spotify:track:0FzxHygj55RdtuNhmSyGe5,Work,"Gang Starr","Full Clip: A Decade Of Gang Starr",44,1999,62,61,876177,"alternative hip hop, conscious hip hop, east coast hip hop, hardcore hip hop, hip hop"
spotify:track:1fotoYONO343JjbC8XvPSl,"Moment Of Truth","Gang Starr","Moment Of Truth",59,1998,68,61,876177,"alternative hip hop, conscious hip hop, east coast hip hop, hardcore hip hop, hip hop"
spotify:track:1uNYPqgrxPrvujVMnVDjna,"Children's Story","Slick Rick","The Great Adventures Of Slick Rick",0,1988,0,51,665605,"bronx hip hop, east coast hip hop, golden age hip hop, old school hip hop"
spotify:track:3NG0geuFwCSj8FbCiP8MHW,"Street Talkin'","Slick Rick","The Art Of Storytelling",0,1999,0,51,665605,"bronx hip hop, east coast hip hop, golden age hip hop, old school hip hop"
spotify:track:4gXFUhyu4fzOgmV28BiJ9s,"Drop A Gem On 'Em","Mobb Deep","Hell On Earth",53,1996,60,64,1885780,"east coast hip hop, hardcore hip hop, hip hop, queens hip hop"
spotify:track:1RjU7UhRICmdFPKxCucLgq,"Hell on Earth (Front Lines)","Mobb Deep","Hell On Earth",67,1996,60,64,1885780,"east coast hip hop, hardcore hip hop, hip hop, queens hip hop"
spotify:track:0dNiLb9FEHrRK7VFDJctiR,"Ain't No Half-Steppin'","Big Daddy Kane","Long Live The Kane",54,1988,45,45,513959,"east coast hip hop, golden age hip hop, hardcore hip hop, old school hip hop"
spotify:track:1YrHyDbH17btvI2rFTkbCQ,"Bitch Please","Snoop Dogg","The Best Of Snoop Dogg",54,2005,61,81,9993866,"g funk, gangster rap, hip hop, pop rap, rap, west coast rap"
spotify:track:5EEOjaJyWvfMglmEwf9bG3,Regulate,"Warren G","Regulate G Funk (Enhanced Reissue)",53,1994,43,62,2268524,"g funk, gangster rap, hardcore hip hop, hip hop, west coast rap"
spotify:track:1fb6b2Mas9q2mWxJazzeRI,Waves,"Joey Bada$$",Waves,0,2012,0,71,3106687,"conscious hip hop, hip hop, rap"
spotify:track:2vAy4rjU4vMuNDj6l7WQH8,"It's On",ICE-T,"Home Invasion",21,1993,28,45,1278815,"conscious hip hop, gangster rap, golden age hip hop, hardcore hip hop, hip hop, new jersey rap, old school hip hop, west coast rap"
spotify:track:2rQDtzREtofoyhDNYk95jf,"They Want EFX","Das EFX","The Very Best Of Das EFX",33,2001,29,54,361903,"east coast hip hop, hardcore hip hop"
spotify:track:1ZvhmUmU6zeoo1oNKwBYgf,"To Live And Die In L.A.",Makaveli,"The Don Killuminati: The 7 Day Theory",0,1996,0,55,2658424,"gangster rap, hip hop, singeli"
spotify:track:2cq69jrDBC5gqKh6HvzwUG,"Ridin' Dirty (feat. Chamillionaire)",Chamillionaire,"Everybody Wants A Thug",0,2010,0,55,833045,"dirty south rap, southern hip hop"
spotify:track:7CaPihl9eHCiaUgiSewmz9,"Murder Was the Case","Snoop Dogg","Hip Hop from the 90's",0,2012,0,81,9993866,"g funk, gangster rap, hip hop, pop rap, rap, west coast rap"
spotify:track:1Wu1jH8boVjMCfuyNn7Ep3,"Wit' You Bad Self","Mad Skillz","Hip Hop from the 90's",0,2012,0,29,29474,"deep east coast hip hop, hardcore hip hop, virginia hip hop"
spotify:track:1XvHiCTd0MDb16S8bQNl74,"All Of The Lights","Kanye West","My Beautiful Dark Twisted Fantasy",0,2010,0,88,20708785,"chicago rap, hip hop, rap"
spotify:track:2RUFzxyUlI36KKy9Agkqze,POWER,"Kanye West","My Beautiful Dark Twisted Fantasy",0,2010,0,88,20708785,"chicago rap, hip hop, rap"
spotify:track:53gcDgFyqqpvCzXWrnFZpH,Heartless,"Kanye West","808s & Heartbreak (Softpak)",0,2008,0,88,20708785,"chicago rap, hip hop, rap"
spotify:track:5ms35iZF8uOH31RHwuiY7H,"Good Life","Kanye West","Graduation (Alternative Business Partners)",0,2007,0,88,20708785,"chicago rap, hip hop, rap"
spotify:track:08IrLUx06jBA1Hv8kuAIw2,Stronger,"Kanye West","Graduation (Alternative Business Partners)",0,2007,0,88,20708785,"chicago rap, hip hop, rap"
spotify:track:5XJJdNPkwmbUwE79gv0NxK,"Gold Digger","Kanye West","Late Registration",0,2005,0,88,20708785,"chicago rap, hip hop, rap"
spotify:track:2rT6jwkyUcz6cmDWZGbGjC,Spaceship,"Kanye West","The College Dropout (Explicit)",0,2004,0,88,20708785,"chicago rap, hip hop, rap"
spotify:track:79ek2oolIYyGUO4aVK5IY2,"Jesus Walks","Kanye West","The College Dropout (Explicit)",0,2004,0,88,20708785,"chicago rap, hip hop, rap"
spotify:track:06TqBu4Vi2DEu2F2wNTEnb,"Never Let Me Down","Kanye West","The College Dropout (Explicit)",0,2004,0,88,20708785,"chicago rap, hip hop, rap"
spotify:track:537JuqEKrssl7OlRF5wlKx,"The New Workout Plan","Kanye West","The College Dropout (Explicit)",0,2004,0,88,20708785,"chicago rap, hip hop, rap"
spotify:track:5WmxGs0hBmoo9bcGlY0twV,"Beautiful Girl",Cunninlynguists,"A Piece Of Strange",42,2006,42,43,156330,"alternative hip hop, underground rap"
spotify:track:32cQeY533XTAc4L6fzcIgG,"Enemies With Benefits F. Tonedeff",Cunninlynguists,Oneirology,32,2011,35,43,156330,"alternative hip hop, underground rap"
spotify:track:3QXackOVhioop7C1VaaSp7,"Nothing but Strangeness (feat. Looptroop Rockers & Hilltop Hoods)",Cunninlynguists,"Strange Journey Volume One",39,2009,37,43,156330,"alternative hip hop, underground rap"
spotify:track:4eqFO0IoNpksEoZ6ew7Cc8,"The Gates",Cunninlynguists,"A Piece Of Strange",33,2006,42,43,156330,"alternative hip hop, underground rap"
spotify:track:7FrmBo8y6vtTvPSzA0Rfsd,"Close Your Eyes (F. Grieves, Geologic & Macklemore) [Deluxe Edition]",Cunninlynguists,"Strange Journey Volume Two [Deluxe Edition]",0,2009,0,43,156330,"alternative hip hop, underground rap"
spotify:track:3EbAqNMTLKcSSzqrzb7EV2,"Super Lyrical","Big Pun","Capital Punishment (Explicit Version)",0,1999,0,59,1285514,"bronx hip hop, east coast hip hop, hardcore hip hop"
spotify:track:4ImIXpXMd8DQpIfhMq0fAo,Beware,"Big Pun","Capital Punishment (Explicit Version)",0,1999,0,59,1285514,"bronx hip hop, east coast hip hop, hardcore hip hop"
spotify:track:7jB1bevUBsL1pPbVYjunLi,Leatherface,"Big Pun","Yeah Baby",36,2000,50,59,1285514,"bronx hip hop, east coast hip hop, hardcore hip hop"
spotify:track:0ZGrDUHz1U5E3czrlB5Fn0,"Can It Be All So Simple / Intermission","Wu-Tang Clan","Enter The Wu-Tang-36 Chambers",0,1993,0,66,2799812,"east coast hip hop, gangster rap, hardcore hip hop, hip hop, rap"
spotify:track:3glqlA5qY3bbo8UaUDGPnw,"Triumph (feat. Ol' Dirty Bastard, Inspectah Deck, Method Man, Cappadonna, U-God, RZA, GZA, Masta Killa, Ghostface Killah & Raekwon)","Wu-Tang Clan","Wu-Tang Forever",67,1997,64,66,2799812,"east coast hip hop, gangster rap, hardcore hip hop, hip hop, rap"
spotify:track:0RFD2RGJWvSOtow1R2Wmyz,"Live From The Underground","Big K.R.I.T.","Live From The Underground",23,2012,39,55,945408,"conscious hip hop, hip hop, mississippi hip hop, southern hip hop, trap"
spotify:track:62TOLgLUJwnmcyCkC40WeS,"No Wheaties","Big K.R.I.T.","NO Wheaties feat Smoke DZA & Curren$y",0,2010,0,55,945408,"conscious hip hop, hip hop, mississippi hip hop, southern hip hop, trap"
spotify:track:2gfBV96ou2PCp0VhvddOVQ,Definition,"Black Star","Mos Def & Talib Kweli Are Black Star",0,1998,0,48,400891,"east coast hip hop, hip hop, political hip hop"
spotify:track:4Hvaehforb4GBnVHNjPHbe,"My Life","Kool G Rap","Soundbombing - Vol. III (Explicit Version)",0,2000,0,44,263193,"east coast hip hop, hardcore hip hop, old school hip hop, queens hip hop"
spotify:track:4TyOdHslAsrWZyXuStT2Ay,"Fast Life (with Nas)","Kool G Rap","4,5,6",46,1995,44,44,263193,"east coast hip hop, hardcore hip hop, old school hip hop, queens hip hop"
spotify:track:1v5cgIyffYtfEx0swttdoE,"Bring Da Ruckus (feat. RZA, Ghostface Killah, Raekwon & Inspectah Deck)","Wu-Tang Clan","Enter The Wu-Tang (36 Chambers) [Expanded Edition]",65,1993,75,66,2799812,"east coast hip hop, gangster rap, hardcore hip hop, hip hop, rap"
spotify:track:6HD1nhkJPaHEW15j5cSkFP,"You Already Know",RZA,"Wu Tang Vs. Shaolin Masters",17,2011,39,63,523116,"east coast hip hop, hardcore hip hop"
spotify:track:5LN1B9uVAVleCZ2euGarvi,MVP,"Big L","Lifestylez Ov Da Poor & Dangerous",56,1995,62,57,814061,"east coast hip hop, hardcore hip hop, harlem hip hop"
spotify:track:70TXOjHtrHUqaj35Q9Qsze,"3 Kingz","R.A. The Rugged Man","Legendary Classics Volume 1",0,2009,0,45,134590,"conscious hip hop, east coast hip hop"
spotify:track:2J6QnTjHIWwXErNWyF0RUC,"It's Like That",Run–D.M.C.,"RUN-DMC (Expanded Edition)",55,1984,50,59,1266208,"east coast hip hop, golden age hip hop, hip hop, old school hip hop, queens hip hop, rap"
spotify:track:3hx5R8nOKu5zvhlfDNSIQC,"Sucker M.C.'s (Krush-Groove 1)",Run–D.M.C.,"RUN-DMC (Expanded Edition)",47,1984,50,59,1266208,"east coast hip hop, golden age hip hop, hip hop, old school hip hop, queens hip hop, rap"
spotify:track:5qC0fuGzssqHvNQsHmOdnh,"My Adidas",Run–D.M.C.,"Greatest Hits",0,2002,0,59,1266208,"east coast hip hop, golden age hip hop, hip hop, old school hip hop, queens hip hop, rap"
spotify:track:12fCPNe0bycMfcyJFimafM,"Keynote Speaker",U-God,"The Keynote Speaker",0,2013,0,57,122309,"hardcore hip hop, hip hop"
spotify:track:3ES501lkKbfzAaSoww3vFY,"Fire (feat. Jackpot & Method Man)",U-God,"The Keynote Speaker",0,2013,0,57,122309,"hardcore hip hop, hip hop"
spotify:track:4xvciFrZZjE4LwCOdHhiel,"Heads Up (feat. Jackpot & GZA)",U-God,"The Keynote Speaker",0,2013,0,57,122309,"hardcore hip hop, hip hop"
spotify:track:5OwSiq2t0H9fPz9HefNWX6,"Bring The Pain","Method Man",Tical,0,1994,0,69,1960195,"east coast hip hop, hardcore hip hop, hip hop"
spotify:track:7djDOnyQLJJd2K9Yqqkvc3,"The What","Method Man","Wu Tang Vs. Shaolin Masters",39,2011,39,69,1960195,"east coast hip hop, hardcore hip hop, hip hop"
spotify:track:7prM6PuZ5psmHNKhpznKbP,"Thieves In The Night","Black Star","Mos Def & Talib Kweli Are Black Star",0,1998,0,48,400891,"east coast hip hop, hip hop, political hip hop"
spotify:track:3zgQlsAkPp9NYixmMz0R9n,"City High","Inspectah Deck","The Movement",0,2003,0,64,217375,"east coast hip hop, hardcore hip hop"
spotify:track:6eAhOkQ28DmD19vSXdQNEO,"Semi Automatic: Full Rap Metal Jacket",Streetlife,"Wu Tang Vs. Shaolin Masters",18,2011,39,38,21051,"bronx hip hop, wu fam"
spotify:track:3ZBSXNYdTZVaBUQI3E2rF6,"Above The Clouds","Gang Starr","Moment Of Truth",66,1998,68,61,876177,"alternative hip hop, conscious hip hop, east coast hip hop, hardcore hip hop, hip hop"
spotify:track:3I0JtdL4n3yxvvLCPum4uH,"4th Chamber",GZA,"Liquid Swords",0,1995,0,60,503110,"east coast hip hop, hardcore hip hop"
spotify:track:5wLbH0gCmtaczMZbFfafXY,Shadowboxin',GZA,"Liquid Swords",0,1995,0,60,503110,"east coast hip hop, hardcore hip hop"
spotify:track:4eCtHoR2PZET9E36PFEt2y,"Knock, Knock",GZA,"Legend Of The Liquid Sword (Explicit Version)",0,2002,0,60,503110,"east coast hip hop, hardcore hip hop"
spotify:track:3kjixTUNTQ2lo3RDmP0GUU,"Did Ya Say That",GZA,"Legend Of The Liquid Sword (Explicit Version)",0,2002,0,60,503110,"east coast hip hop, hardcore hip hop"
spotify:track:3fgPDZd3XEOJPtY3YV5rgL,"Top Billin'","Audio Two","Back In The Days Hip Hop Hits",0,2013,0,24,38816,"old school hip hop"
spotify:track:1l6DvDFssUqMnsFJNFnrRJ,"99 Problems",JAY-Z,"The Black Album (Explicit)",0,2003,0,82,8513764,"east coast hip hop, gangster rap, hip hop, pop rap, rap"
spotify:track:53eSPiEnq4XkQSxczX7iKA,"I Know You Got Soul","Eric B. & Rakim","Paid In Full",46,1987,45,51,639784,"bboy, east coast hip hop, golden age hip hop, hip hop, old school hip hop"
spotify:track:4TiFdcu6NolFKFwukcbdze,"Peter Piper",Run–D.M.C.,"Ultimate Run Dmc",0,2003,0,59,1266208,"east coast hip hop, golden age hip hop, hip hop, old school hip hop, queens hip hop, rap"
spotify:track:7o8Yz97JAJvrpL3hu2g9zj,"Rebel Without A Pause","Public Enemy","25th Anniversary Collection",0,2013,0,54,1015315,"conscious hip hop, east coast hip hop, golden age hip hop, hardcore hip hop, hip hop, old school hip hop, political hip hop"
spotify:track:3fatX7w8Wt9nmwGlXZsRFh,"Paid In Full","Eric B. & Rakim","Paid In Full",49,1987,45,51,639784,"bboy, east coast hip hop, golden age hip hop, hip hop, old school hip hop"
spotify:track:4TboAbE2pCUUB0fk6Q9rUU,"I Used to Love H.E.R.",Common,Resurrection,53,1994,49,59,894504,"alternative hip hop, chicago rap, conscious hip hop, hardcore hip hop, hip hop, political hip hop"
spotify:track:3wauST900TNdlPA66c7TdI,"Blue Sky",Common,"The Dreamer, The Believer",36,2011,36,59,894504,"alternative hip hop, chicago rap, conscious hip hop, hardcore hip hop, hip hop, political hip hop"
spotify:track:7u0rneYVggOrHUUYbKQpUO,"Ghetto Dreams - feat. Nas",Common,"The Dreamer, The Believer",38,2011,36,59,894504,"alternative hip hop, chicago rap, conscious hip hop, hardcore hip hop, hip hop, political hip hop"
spotify:track:6QtpJNlCfA091GmD2ALNri,"The Believer - feat. John Legend",Common,"The Dreamer, The Believer",28,2011,36,59,894504,"alternative hip hop, chicago rap, conscious hip hop, hardcore hip hop, hip hop, political hip hop"
spotify:track:3qxAm8VUS740NTGCvEcFpy,"A Dream",Common,"A Dream",0,2007,0,59,894504,"alternative hip hop, chicago rap, conscious hip hop, hardcore hip hop, hip hop, political hip hop"
spotify:track:11JcVR2934uslTVVPf4ZoM,"Ya Mama","The Pharcyde","Bizarre Ride II: The Pharcyde",0,1992,0,56,674688,"alternative hip hop, hardcore hip hop, hip hop, jazz rap, west coast rap"
spotify:track:2Z0SZSDjFtk4sZdyD6ikuS,"Bird's Eye View","Statik Selektah","Bird's Eye View",0,2013,0,54,133312,"alternative hip hop, boston hip hop"
spotify:track:7zIeyXz0CEe1nfIsuogype,"Not Enough Words","Statik Selektah","Well Done",0,2011,0,54,133312,"alternative hip hop, boston hip hop"
spotify:track:6TOWLFJgAdn57nqJg4YiS5,"Damn It Feels Good To Be A Gangsta","Geto Boys","Uncut Dope",0,1992,0,52,764070,"conscious hip hop, g funk, gangster rap, golden age hip hop, hardcore hip hop, hip hop, old school hip hop"
spotify:track:4mO53u3koLGbfbjNX6Exbb,"Stright Gangstaism","Geto Boys","Greatest Hits",0,2002,0,52,764070,"conscious hip hop, g funk, gangster rap, golden age hip hop, hardcore hip hop, hip hop, old school hip hop"
spotify:track:3EcY1za3ihuLf7ZTgI7wsQ,"G Code","Geto Boys","The Foundation",0,2005,0,52,764070,"conscious hip hop, g funk, gangster rap, golden age hip hop, hardcore hip hop, hip hop, old school hip hop"
spotify:track:7upuZ6phHIFcC3E13YFaSe,"Deep Cover","Dr. Dre","Hip Hop Generation, Vol. 2",0,2005,0,78,10140981,"g funk, gangster rap, hip hop, rap, west coast rap"
spotify:track:1BbYPTXP9VwBWm44MqLyHK,"The Platform","Dilated Peoples","The Platform",41,2000,39,46,203978,"alternative hip hop, hardcore hip hop, hip hop, west coast rap"
spotify:track:0shK5iZQppbHPQYiy60xs9,"Rosa Parks",Outkast,Aquemini,69,1998,66,73,2306098,"atl hip hop, dirty south rap, hip hop, old school atlanta hip hop, rap, southern hip hop"
spotify:track:22Vl3mKNHYw3fydN0c8zSD,"My Philosophy","Boogie Down Productions","By All Means Necessary",0,1988,0,38,314111,"bronx hip hop, conscious hip hop, east coast hip hop, gangster rap, golden age hip hop, hip hop, old school hip hop"
spotify:track:2vfvGlqCB7oertO5VLE0sz,ATLiens,Outkast,ATLiens,74,1996,67,73,2306098,"atl hip hop, dirty south rap, hip hop, old school atlanta hip hop, rap, southern hip hop"
spotify:track:3PA9dH8cT0wR5UW4XkC44Y,"Get Money (feat. Junior M.A.F.I.A.) - 2007 Remaster","The Notorious B.I.G.","Greatest Hits",71,2007,74,76,9107911,"east coast hip hop, gangster rap, hardcore hip hop, hip hop, rap"
spotify:track:65iyI1iybyv5ecsfBHSdUf,"Gangsta Nation","Westside Connection","Terrorist Threats",69,2003,61,55,1398523,"g funk, gangster rap, west coast rap"
